,variance,skewness,curtosis,entropy,class
545,-0.3489,3.1929,-3.4054,-3.1832,1
546,3.0009,5.8126,-2.2306,-0.66553,0
547,-1.5222,10.8409,2.7827,-4.0974,0
548,4.0215,-2.7004,2.4957,0.36636,0
549,4.1605,11.2196,-3.6136,-4.0819,0
550,-1.366,0.18416,0.90539,1.5806,1
551,-3.8894,-7.8322,9.8208,0.47498,1
552,2.9233,6.0464,-0.11168,-0.58665,0
553,3.8832,6.4023,-2.432,-0.98363,0
554,2.0165,-0.25246,5.1707,1.0763,0
555,0.3798,0.7098,0.7572,-0.4444,0
556,-1.5449,-10.1498,9.6152,-1.2332,1
557,-1.522,-6.6383,5.7491,-0.10691,1
558,-0.78689,9.5663,-3.7867,-7.5034,0
559,-1.7599,11.9211,2.6756,-3.3241,0
560,2.877,-4.0599,3.6259,-0.32544,0
561,-1.6988,-7.1163,5.7902,0.16723,1
562,0.39559,6.8866,1.0588,-0.67587,0
563,3.8023,-3.8696,4.044,0.95343,0
564,3.3951,1.1484,2.1401,2.0862,0
565,0.17346,7.8695,0.26876,-3.7883,0
566,-1.7063,2.7956,-2.378,-2.3491,1
567,0.7376,4.8525,-4.7986,-5.6659,1
568,3.1557,2.8908,0.59693,0.79825,0
569,4.9362,7.6046,-2.3429,-0.85302,0
570,2.8561,6.9176,-0.79372,0.48403,0
571,2.1943,4.5503,-4.976,-2.7254,1
572,3.8969,7.4163,-1.8245,0.14007,0
573,-2.341,12.3784,0.70403,-7.5836,0
574,3.5156,10.1891,-4.2759,-4.978,0
575,-2.2173,1.4671,-0.72689,-1.1724,1
576,3.4663,1.1112,1.7425,1.3388,0
577,-0.048008,-0.56078,7.7215,0.453,0
578,1.3403,4.1323,-4.7018,-2.5987,1
579,0.44125,2.9487,4.3225,0.7155,0
580,0.83292,7.5404,0.65005,-0.92544,0
581,5.1321,-0.031048,0.32616,1.1151,0
582,4.0948,-2.9674,2.3689,0.75429,0
583,0.26877,4.987,-5.1508,-6.3913,1
584,-1.7344,2.0175,7.7618,0.93532,0
585,-4.577,3.4515,0.66719,-0.94742,1
586,-1.3931,1.5664,7.5382,0.78403,0
587,0.33565,6.8369,0.69718,-0.55691,0
588,1.602,6.1251,0.52924,0.47886,0
589,3.3299,0.91254,1.5806,0.39352,0
590,0.86202,2.6963,4.2908,0.54739,0
591,3.6244,1.4609,1.3501,1.9284,0
592,3.2351,9.647,-3.2074,-2.5948,0
593,1.8114,7.6067,-0.9788,-2.4668,0
594,-2.7264,3.9213,-0.49212,-3.6371,1
595,-5.4901,9.1048,-0.38758,-5.9763,1
596,2.5503,-4.9518,6.3729,-0.41596,0
597,-2.8619,4.5193,-0.58123,-4.2629,1
598,4.9852,8.3516,-2.5425,-1.2823,0
599,0.74054,0.36625,2.1992,0.48403,0
600,-0.69879,-3.3771,4.1211,1.5043,1
601,-2.3242,11.5176,1.8231,-5.375,0
602,2.888,0.44696,4.5907,-0.24398,0
603,-0.025314,-0.17383,-0.11339,1.2198,1
604,-0.69745,-1.7672,-0.34474,-0.12372,1
605,-0.278,8.1881,-3.1338,-2.5276,0
606,-1.2943,2.6735,-0.84085,-2.0323,1
607,-3.8203,-13.0551,16.9583,-2.3052,1
608,0.63655,5.2022,-5.2159,-6.1211,1
609,1.8993,7.6625,0.15394,-3.1108,0
610,2.1319,-2.0403,2.5574,-0.061652,0
611,-3.9934,5.8333,0.54723,-4.9379,1
612,4.6499,7.6336,-1.9427,-0.37458,0
613,3.9719,1.0367,0.75973,1.0013,0
614,1.8216,-6.4748,8.0514,-0.41855,0
615,4.0215,-2.1914,2.4648,1.1409,0
616,0.58836,10.7727,-1.3884,-4.3276,0
617,5.086,3.2798,-1.2701,1.1189,0
618,5.2756,0.13863,0.12138,1.1435,0
619,1.9265,7.7557,-0.16823,-3.0771,0
620,3.2303,7.8384,-3.5348,-1.2151,0
621,4.4295,-2.3507,1.7048,0.90946,0
622,5.4188,10.1457,-4.084,-3.6991,0
623,3.4626,-4.449,3.5427,0.15429,0
624,2.3136,10.6651,-3.5288,-4.7672,0
625,-2.0336,-1.4092,1.1582,0.36507,1
626,0.66191,9.6594,-0.28819,-1.6638,0
627,0.5195,-3.2633,3.0895,-0.9849,0
628,1.296,4.2855,-4.8457,-2.9013,1
629,-0.56877,1.4174,-1.4252,-1.1246,1
630,-0.10234,1.8189,-2.2169,-0.56725,1
631,1.0607,2.4542,2.5188,-0.17027,0
632,-2.9498,-8.273,10.2646,1.1629,1
633,4.8368,10.0132,-4.3239,-4.3276,0
634,2.1881,2.7356,1.3278,-0.1832,0
635,4.2478,7.6956,-2.7696,-1.0767,0
636,2.7391,7.4018,0.071684,-2.5302,0
637,4.3064,8.2068,-2.7824,-1.4336,0
638,3.9166,10.2491,-4.0926,-4.4659,0
639,3.9663,10.1684,-4.1131,-4.6056,0
640,3.8962,-4.7904,3.3954,-0.53751,0
641,-0.89409,3.1991,-1.8219,-2.9452,1
642,2.3066,3.5364,0.57551,0.41938,0
643,1.1472,3.5985,1.9387,-0.43406,0
644,1.6799,4.2068,-4.5398,-2.3931,1
645,3.8417,10.0215,-4.2699,-4.9159,0
646,4.2406,-2.4852,1.608,0.7155,0
647,0.95626,2.4728,4.4578,0.21636,0
648,-3.8826,4.898,-0.92311,-5.0801,1
649,-1.7104,-4.778,6.2109,0.3974,1
650,1.5478,9.1814,-1.6326,-1.7375,0
651,1.3518,1.0595,-2.3437,0.39998,1
652,-2.4604,12.7302,0.91738,-7.6418,0
653,-1.7101,-8.7903,7.9735,-0.45475,1
654,4.6361,-2.6611,2.8358,1.1991,0
655,-0.74324,-0.32902,-0.42785,0.23317,1
656,0.24835,7.6439,0.9885,-0.87371,0
657,2.6881,6.0195,-0.46641,-0.69268,0
658,0.27331,4.8773,-4.9194,-5.8198,1
659,1.8384,6.063,0.54723,0.51248,0
660,-0.1269,-1.1505,-0.95138,0.57843,1
661,1.1315,7.9212,1.093,-2.8444,0
662,4.5645,-3.6275,2.8684,0.27714,0
663,-1.3907,-1.3781,2.3055,-0.021566,1
664,-1.979,3.2301,-1.3575,-2.5819,1
665,-3.8167,5.1401,-0.65063,-5.4306,1
666,1.2279,4.0309,-4.6435,-3.9125,1
667,2.9499,2.2493,1.3458,-0.037083,0
668,0.9297,-3.7971,4.6429,-0.2957,0
669,-5.1216,-5.3118,10.3846,-1.0612,1
670,5.6084,10.3009,-4.8003,-4.3534,0
671,-2.3983,12.606,2.9464,-5.7888,0
672,3.7818,-2.8846,2.2558,-0.15734,0
673,0.90407,3.3708,-4.4987,-3.6965,1
674,3.534,9.3614,-3.6316,-1.2461,0
675,-2.4953,11.1472,1.9353,-3.4638,0
676,2.8084,11.3045,-3.3394,-4.4194,0
677,-1.7263,-6.0237,5.2419,0.29524,1
678,1.0117,0.9022,-2.3506,0.42714,1
679,3.0864,-2.5845,2.2309,0.30947,0
680,-4.6338,-12.7509,16.7166,-3.2168,1
681,0.77805,6.6424,-1.1425,-1.0573,0
682,0.3798,0.7098,0.7572,-0.4444,0
683,4.4682,2.2907,0.95766,0.83058,0
684,3.4465,2.9508,1.0271,0.5461,0
685,-2.2987,-5.227,5.63,0.91722,1
686,-2.3518,-4.8359,6.6479,-0.060358,1
687,3.8244,-3.1081,2.4537,0.52024,0
688,1.162,10.2926,-1.2821,-4.0392,0
689,-1.0555,0.79459,-1.6968,-0.46768,1
690,4.0296,2.6756,0.80685,0.71679,0
691,-1.6641,-1.3678,1.997,0.52283,1
692,-3.4917,-12.1736,14.3689,-0.61639,1
693,-0.36372,3.0439,-3.4816,-2.7836,1
694,1.4578,-0.08485,4.1785,0.59136,0
695,-2.5912,-0.10554,1.2798,1.0414,1
696,-0.41645,0.32487,-0.33617,-0.36036,1
697,0.55298,-3.4619,1.7048,1.1008,1
698,-2.1333,1.5685,-0.084261,-1.7453,1
699,4.0552,0.40143,1.4563,0.65343,0
700,-3.6817,3.2239,-0.69347,-3.4004,1
701,3.0934,-2.9177,2.2232,0.22283,0
702,-3.1128,-6.841,10.7402,-1.0172,1
703,-2.2083,-9.1069,8.9991,-0.28406,1
704,-0.87874,-2.2121,-0.051701,0.099985,1
705,-2.4458,1.6285,-0.88541,-1.4802,1
706,0.5706,-0.0248,1.2421,-0.5621,0
707,2.5367,2.599,2.0938,0.20085,0
708,2.7296,2.8701,0.51124,0.5099,0
709,-2.3147,3.6668,-0.6969,-1.2474,1
710,1.1588,8.9331,-2.0807,-1.1272,0
711,2.8969,0.70768,2.29,1.8663,0
712,0.25035,9.3262,-3.6873,-6.2543,0
713,-1.4904,-2.2183,1.6054,0.89394,1
714,-1.0116,-0.19038,-0.90597,0.003003,1
715,2.3917,4.5565,-4.9888,-2.8987,1
716,-3.1423,-13.0365,15.6773,-0.66165,1
717,-5.8818,7.6584,0.5558,-2.9155,1
718,-5.0477,-5.8023,11.244,-0.3901,1
719,2.6799,3.1349,0.34073,0.58489,0
720,-1.7559,11.9459,3.0946,-4.8978,0
721,3.8117,10.1457,-4.0463,-4.5629,0
722,-0.47465,-4.3496,1.9901,0.7517,1
723,-3.0201,-0.67253,2.7056,0.85774,1
724,-2.2501,3.3129,-0.88369,-2.8974,1
725,1.4806,7.6377,-2.7876,-1.0341,0
726,3.2585,-4.4614,3.8024,-0.15087,0
727,-0.89569,3.0025,-3.6067,-3.4457,1
728,-3.0731,-0.53181,2.3877,0.77627,1
729,2.1265,6.8783,0.44784,-2.2224,0
730,-4.5046,-5.8126,10.8867,-0.52846,1
731,3.2032,5.7588,-0.75345,-0.61251,0
732,-3.5895,-6.572,10.5251,-0.16381,1
733,-5.2406,6.6258,-0.19908,-6.8607,1
734,-4.0214,-12.8006,15.6199,-0.95647,1
735,2.7744,6.8576,-1.0671,0.075416,0
736,1.0987,0.6394,5.989,-0.58277,0
737,3.7635,2.7811,0.66119,0.34179,0
738,-3.5713,-12.4922,14.8881,-0.47027,1
739,3.5358,6.7086,-0.81857,0.47886,0
740,-1.3,10.2678,-2.953,-5.8638,0
741,-6.5773,6.8017,0.85483,-7.5344,1
742,-2.6685,-10.4519,9.1139,-1.7323,1
743,-1.8974,3.5074,-1.7842,-3.8491,1
744,2.6917,10.8161,-3.3,-4.2888,0
745,4.7072,8.2957,-2.5605,-1.4905,0
746,2.6415,7.586,-0.28562,-1.6677,0
747,-4.0025,-13.4979,17.6772,-3.3202,1
748,5.1731,3.9606,-1.983,0.40774,0
749,4.0713,10.4023,-4.1722,-4.7582,0
750,-0.9607,2.6963,-3.1226,-1.3121,1
751,-1.2369,-1.6906,2.518,0.51636,1
752,-2.6649,-12.813,12.6689,-1.9082,1
753,1.7331,3.9544,-4.7412,-2.5017,1
754,0.85574,0.0082678,6.6042,-0.53104,0
755,-2.902,-7.6563,11.8318,-0.84268,1
756,1.2706,8.035,-0.19651,-2.1888,0
757,1.518,5.6946,0.094818,-0.026738,0
758,-2.4115,-9.1359,9.3444,-0.65259,1
759,4.6054,-4.0765,2.7587,0.31981,0
760,-0.76794,3.4598,-3.4405,-3.4276,1
761,-3.518,2.8763,0.1548,-1.2086,1
762,3.4805,9.7008,-3.7541,-3.4379,0
763,0.0031201,-4.0061,1.7956,0.91722,1
764,1.7748,-0.76978,5.5854,1.3039,0
765,1.105,7.4432,0.41099,-3.0332,0
766,2.5698,-4.4076,5.9856,0.078002,0
767,0.66018,10.3878,-1.4029,-3.9151,0
768,-2.7908,-5.7133,5.953,0.45946,1
769,0.48797,3.5674,-4.3882,-3.8116,1
770,0.6005,0.99945,-2.2126,0.097399,1
771,1.8238,-6.7748,8.3873,-0.54139,0
772,-0.69078,-0.50077,-0.35417,0.47498,1
773,-0.014902,-1.0243,-0.94024,0.64955,1
774,3.7767,9.7794,-3.9075,-3.5323,0
775,0.26517,2.4066,-2.8416,-0.59958,1
776,4.1425,-3.6792,3.8281,1.6297,0
777,-6.4247,9.5311,0.022844,-6.8517,1
778,5.0691,0.21313,0.20278,1.2095,0
779,-0.24037,-1.7837,2.135,1.2418,1
780,-1.7781,0.8546,7.1303,0.027572,0
781,-1.7697,3.4329,-1.2144,-2.3789,1
782,0.0040545,0.62905,-0.64121,0.75817,1
783,-2.6286,0.18002,1.7956,0.97282,1
784,2.9695,5.6222,0.27561,-1.1556,0
785,-0.023579,7.1742,0.78457,-0.75734,0
786,-2.6479,10.1374,-1.331,-5.4707,0
787,-3.6012,-6.5389,10.5234,-0.48967,1
788,4.4072,-0.070365,2.0416,1.1319,0
789,-2.5919,-1.0553,3.8949,0.77757,1
790,-3.3793,-13.7731,17.9274,-2.0323,1
791,-1.8584,7.886,-1.6643,-1.8384,0
792,0.33111,4.5731,2.057,-0.18967,0
793,-2.7143,11.4535,2.1092,-3.9629,0
794,3.2403,-3.7082,5.2804,0.41291,0
795,-3.8073,-8.0971,10.1772,0.65084,1
796,-2.1668,1.5933,0.045122,-1.678,1
797,4.9264,5.496,-2.4774,-0.50648,0
798,2.5678,3.5136,0.61406,-0.40691,0
799,-0.95403,1.9824,-2.3163,-1.1957,1
800,-0.2062,9.2207,-3.7044,-6.8103,0
801,-1.1022,-5.8395,4.5641,0.68705,1
802,2.2504,3.5757,0.35273,0.2836,0
803,0.5195,-3.2633,3.0895,-0.9849,0
804,0.12326,8.9848,-0.9351,-2.4332,0
805,3.1452,5.825,-0.51439,-1.4944,0
806,0.66365,-0.045533,-0.18794,0.23447,1
807,-0.12624,10.3216,-3.7121,-6.1185,0
808,2.9543,1.076,0.64577,0.89394,0
809,2.0051,-6.8638,8.132,-0.2401,0
810,-0.88728,2.808,-3.1432,-1.2035,1
811,2.0139,6.1416,0.37929,0.56938,0
812,0.40614,1.3492,-1.4501,-0.55949,1
813,3.5251,0.7201,1.6928,0.64438,0
814,-2.484,12.1611,2.8204,-3.7418,0
815,0.59823,3.5012,-3.9795,-1.7841,1
816,2.4008,9.3593,-3.3565,-3.3526,0
817,-1.5078,-7.3191,7.8981,1.2289,1
818,4.8077,2.2327,-0.26334,1.5534,0
819,0.6005,1.9327,-3.2888,-0.32415,1
820,3.5594,1.3078,1.291,1.6556,0
821,5.1213,8.5565,-3.3917,-1.5474,0
822,1.7939,-1.1174,1.5454,-0.26079,0
823,5.2423,11.0272,-4.353,-4.1013,0
824,3.966,3.9213,0.70574,0.33662,0
825,-4.1429,2.7749,0.68261,-0.71984,1
826,0.14329,-1.0885,1.0039,0.48791,1
827,4.8906,-3.3584,3.4202,1.0905,0
828,4.2164,9.4607,-4.9288,-5.2366,0
829,-0.38214,8.3909,2.1624,-3.7405,0
830,5.2012,0.32694,0.17965,1.1797,0
831,-1.8584,7.886,-1.6643,-1.8384,0
832,0.025013,3.3998,-4.4327,-4.2655,1
833,-3.8952,3.8157,-0.31304,-3.8194,1
834,-3.5916,-6.2285,10.2389,-1.1543,1
835,3.359,9.8022,-3.8209,-3.7133,0
836,-6.3679,8.0102,0.4247,-3.2207,1
837,-1.7886,-6.3486,5.6154,0.42584,1
838,2.2893,3.733,0.6312,-0.39786,0
839,-5.2049,7.259,0.070827,-7.3004,1
840,0.11806,0.39108,-0.98223,0.42843,1
841,1.1558,6.4003,1.5506,0.6961,0
842,-2.2527,11.5321,2.5899,-3.2737,0
843,-0.62684,-6.301,4.7843,1.106,1
844,3.7022,6.9942,-1.8511,-0.12889,0
845,0.3292,-4.4552,4.5718,-0.9888,0
846,-2.2482,3.0915,-2.3969,-2.6711,1
847,-2.0631,-1.5147,1.219,0.44524,1
848,1.594,4.7055,1.3758,0.081882,0
849,-0.55008,2.8659,-1.6488,-2.4319,1
850,-3.7181,-8.5089,12.363,-0.95518,1
851,-1.8629,-0.84841,2.5377,0.097399,1
852,-1.7549,-0.080711,-0.75774,-0.3707,1
853,0.38478,6.5989,-0.3336,-0.56466,0
854,-2.7083,-6.8266,7.5339,0.59007,1
855,-1.8483,0.31038,0.77344,1.4189,1
856,-4.0679,2.4955,0.79571,-1.1039,1
857,3.2414,0.40971,1.4015,1.1952,0
858,3.9292,-2.9156,2.2129,0.30817,0
859,-2.0529,3.8385,-0.79544,-1.2138,1
860,-0.59587,2.4811,-2.8673,-0.89828,1
861,3.1088,3.1122,0.80857,0.4336,0
862,4.3846,-4.8794,3.3662,-0.029324,0
863,-4.1958,-8.1819,12.1291,-1.6017,1
864,3.5127,2.9073,1.0579,0.40774,0
865,1.5701,7.9129,0.29018,-2.1953,0
866,0.52374,3.644,-4.0746,-1.9909,1
867,2.3952,9.5083,-3.1783,-3.0086,0
868,-4.211,-12.4736,14.9704,-1.3884,1
869,-1.8215,2.7521,-0.72261,-2.353,1
870,-1.1497,1.2954,7.701,0.62627,0
871,-1.0401,9.3987,0.85998,-5.3336,0
872,0.77445,9.0552,-2.4089,-1.3884,0
873,4.0524,5.6802,-1.9693,0.026279,0
874,3.5829,1.4423,1.0219,1.4008,0
875,-1.4454,-8.4385,8.8483,0.96894,1
876,-3.0061,-12.2377,11.9552,-2.1603,1
877,4.6464,10.5326,-4.5852,-4.206,0
