,LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,MARRIAGE_0,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3,EDUCATION_0,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,EDUCATION_5,EDUCATION_6,SEX_1,SEX_2,class
6237,,29.0,,0.0,-1.0,0.0,,0.0,3783.0,2813.0,839.0,1557.0,51680.0,53115.0,2000.0,839.0,718.0,,2242.0,1100.0,0.0,1.0,,,,0.0,,,0.0,,0.0,0.0,1.0,0
6238,160000.0,,0.0,0.0,0.0,0.0,0.0,0.0,,24135.0,25418.0,28196.0,,,2000.0,2000.0,3000.0,2000.0,20000.0,2000.0,0.0,0.0,1.0,,0.0,,1.0,0.0,,0.0,,1.0,,0
6239,30000.0,27.0,-1.0,,-1.0,-1.0,-1.0,-1.0,,2670.0,2670.0,2670.0,10302.0,15643.0,2670.0,,2670.0,,15643.0,,0.0,,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0
6240,200000.0,,,0.0,0.0,0.0,0.0,0.0,30833.0,34322.0,36725.0,36749.0,40138.0,42459.0,4000.0,3000.0,3000.0,4000.0,3000.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0
6241,180000.0,,0.0,0.0,0.0,,,0.0,167539.0,,,170470.0,174373.0,,7782.0,6352.0,5883.0,6427.0,6500.0,,0.0,0.0,,0.0,0.0,,1.0,0.0,,0.0,0.0,0.0,1.0,0
6242,300000.0,45.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,-2659.0,40996.0,41513.0,38303.0,36352.0,0.0,43655.0,1752.0,937.0,916.0,1122.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0
6243,360000.0,32.0,0.0,0.0,,0.0,0.0,,11358.0,17580.0,17416.0,14789.0,11800.0,21831.0,7079.0,7000.0,5000.0,0.0,11831.0,13000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1
6244,150000.0,44.0,0.0,0.0,0.0,0.0,,0.0,49716.0,50198.0,50543.0,50774.0,51074.0,50425.0,2000.0,,1772.0,1768.0,1808.0,1764.0,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,1.0,0
6245,,29.0,1.0,2.0,,,0.0,0.0,50845.0,48750.0,103486.0,50590.0,50248.0,49387.0,0.0,6556.0,3250.0,,1208.0,781.0,0.0,0.0,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0
6246,70000.0,45.0,0.0,0.0,0.0,0.0,0.0,,,,,42743.0,,45051.0,,3000.0,3000.0,2000.0,,,0.0,1.0,,0.0,,0.0,,1.0,,0.0,0.0,,0.0,0
6247,20000.0,33.0,2.0,0.0,0.0,0.0,0.0,-2.0,20500.0,16237.0,20960.0,6914.0,1017.0,780.0,2191.0,1000.0,0.0,,780.0,6380.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,,1
6248,200000.0,,-2.0,-2.0,-2.0,-1.0,2.0,,152519.0,148751.0,144076.0,,8198.0,7918.0,0.0,0.0,8222.0,,,1000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,,0.0,1
6249,,47.0,0.0,,0.0,0.0,0.0,,290211.0,296743.0,303686.0,,224937.0,228912.0,10989.0,12100.0,8000.0,8000.0,9000.0,7670.0,,,,,0.0,,1.0,0.0,0.0,,0.0,,1.0,0
6250,180000.0,39.0,0.0,,-1.0,-1.0,-2.0,-2.0,2875.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,,0.0,0.0,0.0,0.0,,0
6251,300000.0,32.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,264.0,264.0,264.0,264.0,414.0,,264.0,,264.0,414.0,264.0,264.0,0.0,0.0,1.0,0.0,,,0.0,0.0,,0.0,0.0,1.0,0.0,0
6252,,41.0,-1.0,-1.0,-1.0,,-1.0,,316.0,316.0,316.0,,466.0,,316.0,316.0,316.0,466.0,8057.0,316.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
6253,160000.0,29.0,0.0,0.0,0.0,0.0,0.0,2.0,157067.0,155760.0,153047.0,122831.0,124794.0,116746.0,5708.0,,4251.0,6010.0,5000.0,4000.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,1
6254,140000.0,48.0,1.0,-2.0,-2.0,-2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,1.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0
6255,80000.0,30.0,0.0,0.0,0.0,0.0,,0.0,,,,29707.0,28427.0,10072.0,3046.0,1874.0,2000.0,1000.0,1000.0,,0.0,0.0,1.0,,0.0,,,0.0,,,0.0,,,0
6256,30000.0,,1.0,2.0,0.0,0.0,0.0,0.0,96258.0,69707.0,71904.0,62630.0,57406.0,46231.0,0.0,4000.0,5000.0,8000.0,1460.0,40000.0,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
6257,410000.0,28.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,5184.0,3449.0,2300.0,0.0,150.0,150.0,,2300.0,0.0,150.0,150.0,989.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,0
6258,70000.0,,,0.0,0.0,0.0,,0.0,,64027.0,61580.0,29435.0,26341.0,,3213.0,1659.0,2000.0,1107.0,,1100.0,0.0,0.0,1.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,,0
6259,300000.0,,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,250.0,1280.0,0.0,320.0,0.0,0.0,1280.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
6260,200000.0,38.0,0.0,,0.0,,0.0,,,106296.0,110031.0,112410.0,,131588.0,3806.0,5449.0,,20000.0,4774.0,5101.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0
6261,200000.0,32.0,0.0,0.0,0.0,0.0,0.0,,150204.0,153189.0,,159650.0,163625.0,167790.0,5479.0,5682.0,5850.0,6625.0,,6235.0,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0
6262,,32.0,0.0,0.0,0.0,0.0,0.0,0.0,17957.0,18063.0,,23278.0,,25145.0,3000.0,3000.0,3000.0,4000.0,4000.0,3000.0,0.0,,1.0,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0
6263,,,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,46179.0,82842.0,77628.0,52294.0,0.0,0.0,84459.0,79192.0,,0.0,,0.0,,,0.0,,,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0
6264,,30.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,,,,1836.0,3959.0,1285.0,1958.0,5956.0,1842.0,3959.0,1285.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,1.0,0
6265,50000.0,29.0,2.0,,2.0,,2.0,2.0,43205.0,46516.0,,48703.0,,49514.0,4000.0,,4000.0,,0.0,3000.0,0.0,,1.0,0.0,0.0,0.0,,0.0,,,0.0,1.0,0.0,1
6266,50000.0,49.0,,2.0,0.0,0.0,0.0,0.0,49943.0,47585.0,,21391.0,21867.0,19774.0,0.0,2500.0,1300.0,2000.0,700.0,1000.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1
6267,230000.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,151778.0,152966.0,157188.0,,,,5556.0,7200.0,5820.0,6100.0,6500.0,5100.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,0.0,1.0,0.0,0
6268,260000.0,31.0,0.0,0.0,,0.0,,0.0,,,2924.0,,2413.0,,1300.0,1100.0,1000.0,300.0,0.0,1261.0,0.0,0.0,,,0.0,,1.0,0.0,0.0,0.0,,1.0,0.0,0
6269,50000.0,26.0,2.0,0.0,,0.0,0.0,0.0,50951.0,49139.0,46802.0,47622.0,48686.0,47459.0,2500.0,2100.0,,2000.0,1746.0,,0.0,0.0,,0.0,0.0,0.0,,1.0,,,0.0,1.0,0.0,1
6270,180000.0,36.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,,2240.0,6071.0,1554.0,0.0,,2240.0,6071.0,1554.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,1.0,1
6271,430000.0,32.0,-2.0,-2.0,-1.0,2.0,0.0,,-15308.0,-33350.0,95740.0,,,48764.0,8.0,145740.0,,2500.0,2021.0,2000.0,,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0
6272,30000.0,33.0,,2.0,,2.0,0.0,,21167.0,20529.0,,23510.0,24813.0,,0.0,4000.0,,2000.0,1000.0,2000.0,0.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,1
6273,130000.0,42.0,,2.0,,2.0,2.0,2.0,119378.0,,123503.0,124578.0,127434.0,130285.0,6000.0,5000.0,,5000.0,5100.0,4500.0,0.0,0.0,1.0,0.0,,0.0,1.0,,,0.0,0.0,,1.0,0
6274,50000.0,42.0,0.0,0.0,0.0,-1.0,,0.0,1345.0,1545.0,-306.0,18394.0,18760.0,19166.0,,0.0,,663.0,700.0,820.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0
6275,270000.0,32.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,23351.0,30960.0,,58839.0,21334.0,,,180519.0,1177.0,,19080.0,133504.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0
6276,140000.0,,-1.0,,-1.0,-1.0,-1.0,-1.0,696.0,,696.0,696.0,696.0,696.0,696.0,696.0,696.0,696.0,,696.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
6277,20000.0,26.0,3.0,2.0,2.0,3.0,,3.0,1050.0,1050.0,1050.0,,1050.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1
6278,250000.0,44.0,0.0,0.0,,,0.0,0.0,,102134.0,106434.0,107673.0,109780.0,113961.0,5000.0,6000.0,4500.0,4000.0,6000.0,4500.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0
6279,30000.0,33.0,4.0,,2.0,,0.0,,31087.0,29545.0,26270.0,24966.0,23834.0,20859.0,0.0,0.0,2000.0,,0.0,1200.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1
6280,420000.0,40.0,-1.0,-1.0,-1.0,2.0,2.0,-2.0,4110.0,-150.0,6254.0,,0.0,0.0,0.0,6404.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,1.0,0.0,0
6281,60000.0,27.0,-1.0,-1.0,-1.0,-1.0,-1.0,,3136.0,1286.0,1047.0,,1475.0,1289.0,,,0.0,3000.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
6282,20000.0,,2.0,2.0,,0.0,0.0,0.0,20574.0,21041.0,19055.0,15335.0,10812.0,6483.0,1100.0,0.0,550.0,288.0,400.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,1.0,1
6283,50000.0,25.0,2.0,2.0,2.0,3.0,2.0,0.0,32233.0,31440.0,33489.0,,15611.0,,0.0,3041.0,0.0,3.0,,700.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0
6284,360000.0,29.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,12018.0,,28823.0,51120.0,2222.0,,32038.0,28982.0,51379.0,2233.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,0
6285,,,-2.0,-2.0,-2.0,-2.0,,,,0.0,0.0,0.0,20650.0,,10528.0,,0.0,20650.0,0.0,0.0,,1.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,0.0,1.0,0
6286,50000.0,,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,,20499.0,9555.0,,14429.0,9872.0,20637.0,9588.0,,14472.0,10002.0,3254.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
6287,50000.0,,0.0,0.0,0.0,0.0,0.0,0.0,,48786.0,,,84810.0,27785.0,2148.0,2130.0,1200.0,,,973.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,0
6288,30000.0,,,,2.0,0.0,,0.0,24367.0,28682.0,27922.0,28632.0,29075.0,30891.0,4723.0,,,,2300.0,0.0,,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,1
6289,100000.0,36.0,,0.0,0.0,0.0,0.0,0.0,21237.0,16723.0,15868.0,8275.0,5954.0,7075.0,3013.0,4031.0,,,3121.0,5781.0,0.0,1.0,,0.0,0.0,0.0,,0.0,,,,0.0,1.0,0
6290,150000.0,24.0,,2.0,2.0,,-1.0,-1.0,63486.0,66741.0,744.0,5714.0,,2315.0,4330.0,3.0,5762.0,813.0,2318.0,1616.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
6291,180000.0,48.0,-1.0,-1.0,-1.0,-1.0,,-1.0,860.0,102.0,,0.0,,1592.0,102.0,,0.0,346.0,,1098.0,0.0,0.0,0.0,1.0,,,1.0,0.0,0.0,,0.0,,1.0,1
6292,50000.0,39.0,0.0,0.0,-2.0,,-2.0,-2.0,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,1.0,0.0,1
6293,170000.0,33.0,-1.0,-1.0,-2.0,-2.0,-2.0,-2.0,1547.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
6294,,,2.0,2.0,2.0,0.0,0.0,0.0,69164.0,70938.0,69248.0,69366.0,,27863.0,3500.0,0.0,,1500.0,3769.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,1
6295,50000.0,43.0,0.0,,0.0,,0.0,0.0,15941.0,14154.0,15109.0,,14034.0,14946.0,1255.0,1210.0,487.0,508.0,1534.0,526.0,,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
6296,340000.0,36.0,-1.0,2.0,2.0,-1.0,-1.0,2.0,2566.0,1689.0,-11.0,35947.0,83360.0,82516.0,8.0,0.0,35958.0,,0.0,,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0
6297,360000.0,29.0,0.0,0.0,0.0,,,,92693.0,,69552.0,38898.0,31222.0,55801.0,20595.0,20200.0,10063.0,,30278.0,83275.0,,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,0
6298,,,0.0,0.0,0.0,0.0,0.0,0.0,9168.0,10178.0,11200.0,,12608.0,12718.0,1166.0,1188.0,1202.0,596.0,461.0,462.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0
6299,50000.0,24.0,0.0,0.0,0.0,,,-1.0,27320.0,50339.0,40791.0,13676.0,9457.0,390.0,27704.0,5000.0,13676.0,9457.0,14000.0,568.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
6300,50000.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,47824.0,48954.0,46716.0,,19076.0,19466.0,1948.0,1835.0,669.0,692.0,,695.0,,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
6301,500000.0,33.0,,0.0,0.0,,0.0,0.0,,275025.0,285034.0,290002.0,295756.0,302149.0,,14500.0,10370.0,11000.0,11000.0,13000.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,0
6302,300000.0,43.0,-1.0,-1.0,,-1.0,0.0,0.0,163.0,2508.0,8534.0,,16245.0,19047.0,2508.0,8534.0,14378.0,4000.0,6550.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0,0
6303,10000.0,,2.0,-1.0,-1.0,-2.0,,-2.0,,1000.0,,0.0,0.0,0.0,5000.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1
6304,,34.0,0.0,,-1.0,-1.0,-1.0,,205530.0,380.0,380.0,,,380.0,380.0,380.0,2350.0,103030.0,380.0,1570.0,0.0,1.0,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0
6305,190000.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,112039.0,114347.0,,,,63714.0,4600.0,4500.0,4000.0,2900.0,,3000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0
6306,220000.0,,,0.0,0.0,,,0.0,,99541.0,74718.0,64087.0,72992.0,74646.0,10128.0,10000.0,5000.0,10000.0,3000.0,10000.0,,0.0,1.0,0.0,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,0
6307,100000.0,52.0,,,2.0,2.0,2.0,0.0,4657.0,6068.0,6418.0,,6144.0,7638.0,1500.0,1000.0,1000.0,0.0,2000.0,2000.0,0.0,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,,,1.0,,1
6308,,44.0,-2.0,-2.0,-2.0,,,-2.0,7096.0,1323.0,8457.0,48757.0,4200.0,,1336.0,,48757.0,4200.0,7312.0,21740.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0
6309,50000.0,27.0,2.0,2.0,0.0,0.0,0.0,0.0,23901.0,13262.0,8643.0,7382.0,1975.0,,4146.0,1200.0,0.0,0.0,49800.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,,1
6310,90000.0,53.0,,0.0,,0.0,,0.0,60769.0,61943.0,,61436.0,27507.0,29218.0,2207.0,2500.0,1479.0,,3473.0,2500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
6311,200000.0,50.0,0.0,0.0,0.0,0.0,,,141886.0,141771.0,141129.0,134295.0,135962.0,112870.0,7000.0,8000.0,4100.0,4200.0,4300.0,4500.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,0
6312,190000.0,28.0,0.0,,0.0,0.0,,0.0,,48666.0,49347.0,50386.0,43883.0,34412.0,2500.0,2000.0,3000.0,2000.0,2000.0,,0.0,0.0,1.0,0.0,,1.0,0.0,,0.0,,0.0,0.0,,1
6313,180000.0,48.0,,-1.0,-1.0,-1.0,-1.0,-1.0,10000.0,10000.0,,10000.0,20000.0,10338.0,10000.0,,10000.0,,10338.0,20894.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
6314,90000.0,32.0,0.0,0.0,,0.0,0.0,0.0,88729.0,88533.0,91001.0,90661.0,51620.0,52668.0,3500.0,3908.0,4328.0,2100.0,2500.0,,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,0
6315,180000.0,28.0,1.0,2.0,2.0,0.0,0.0,0.0,172850.0,182810.0,169529.0,153501.0,136920.0,,14400.0,,5166.0,,5030.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,1
6316,,39.0,0.0,0.0,0.0,0.0,-1.0,,210262.0,58752.0,,13630.0,10000.0,10000.0,10073.0,10011.0,1000.0,10000.0,10000.0,10000.0,0.0,1.0,0.0,,,0.0,1.0,0.0,,0.0,,0.0,1.0,0
6317,110000.0,27.0,1.0,-2.0,,-2.0,,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,1
6318,70000.0,42.0,0.0,0.0,2.0,,0.0,,119687.0,127218.0,128391.0,125183.0,,,11100.0,4551.0,9.0,4230.0,4253.0,4545.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,1.0,0.0,0
6319,50000.0,40.0,2.0,0.0,,0.0,0.0,0.0,48785.0,49762.0,,48660.0,7698.0,7463.0,2090.0,,1510.0,409.0,415.0,406.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,1.0,0.0,1
6320,500000.0,40.0,0.0,0.0,-2.0,,-2.0,-2.0,18110.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
6321,200000.0,36.0,1.0,-2.0,-2.0,,-1.0,-1.0,0.0,0.0,0.0,0.0,1680.0,0.0,0.0,,0.0,1680.0,,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,,0
6322,,36.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4390.0,1402.0,3665.0,929.0,4167.0,,1402.0,3665.0,929.0,4167.0,115126.0,5000.0,,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0
6323,200000.0,25.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,,169.0,,,0.0,0.0,169.0,1192.0,1599.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0
6324,,31.0,3.0,,2.0,2.0,2.0,,,24620.0,25522.0,26008.0,25294.0,26928.0,0.0,1600.0,1200.0,,2200.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,1
6325,100000.0,25.0,2.0,2.0,-2.0,-2.0,-2.0,-2.0,100000.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
6326,110000.0,46.0,0.0,,0.0,,,0.0,,57875.0,59044.0,59756.0,61004.0,62213.0,2681.0,2724.0,2287.0,2362.0,2374.0,2454.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0
6327,80000.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,79650.0,80821.0,65609.0,49640.0,49685.0,46684.0,3515.0,2627.0,,2000.0,1700.0,,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
6328,50000.0,32.0,0.0,0.0,2.0,,,2.0,41114.0,44131.0,43121.0,45795.0,44929.0,48179.0,4000.0,0.0,,0.0,4000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,1.0,1
6329,230000.0,36.0,-2.0,-2.0,,-2.0,-2.0,-2.0,3786.0,2894.0,,,3231.0,909.0,,,2735.0,,913.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0
6330,,40.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,33179.0,97882.0,,49403.0,,,99159.0,48276.0,,201.0,,9905.0,0.0,0.0,1.0,0.0,,0.0,1.0,,0.0,0.0,,1.0,0.0,0
6331,30000.0,,,0.0,0.0,0.0,0.0,0.0,29666.0,,29345.0,29125.0,29859.0,29016.0,,1676.0,1456.0,1190.0,1056.0,1592.0,0.0,1.0,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0
6332,140000.0,,-1.0,,-1.0,-1.0,-1.0,0.0,,8397.0,,390.0,780.0,390.0,8419.0,390.0,,780.0,0.0,390.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,,,0.0,,1.0,1
6333,160000.0,,1.0,,-1.0,,0.0,-1.0,-113.0,,2323.0,9032.0,5630.0,,,3000.0,9000.0,0.0,,10284.0,,0.0,,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,0
6334,90000.0,,0.0,0.0,0.0,0.0,0.0,0.0,6480.0,,,,8412.0,8589.0,1106.0,1124.0,1137.0,,312.0,373.0,0.0,1.0,,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0,,0
6335,50000.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,46965.0,42713.0,33812.0,20483.0,,,1650.0,1317.0,698.0,693.0,1000.0,545.0,,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0
6336,,43.0,2.0,0.0,0.0,0.0,,,520651.0,,391741.0,400196.0,408503.0,156881.0,10000.0,11000.0,11000.0,10800.0,5992.0,4967.0,,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
6337,30000.0,,2.0,2.0,,,0.0,0.0,,25747.0,,26060.0,26578.0,27133.0,3120.0,0.0,1433.0,951.0,,1099.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1
6338,80000.0,,0.0,0.0,,0.0,0.0,0.0,70723.0,72151.0,73888.0,75345.0,75040.0,,3200.0,3500.0,,,,2900.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,1.0,0
6339,,34.0,0.0,0.0,,-1.0,0.0,0.0,,28539.0,11597.0,,7349.0,7570.0,1267.0,1553.0,7511.0,1000.0,343.0,1000.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0
6340,80000.0,,-1.0,-1.0,,-1.0,,,,1392.0,18634.0,5433.0,2053.0,5781.0,1396.0,18754.0,5449.0,2059.0,5798.0,,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,,0
6341,,,-1.0,-1.0,-1.0,-1.0,,-1.0,1261.0,,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,,1261.0,1261.0,,0.0,,0.0,,,0.0,,1.0,,0.0,0.0,1.0,0.0,0
6342,80000.0,54.0,0.0,0.0,0.0,0.0,-1.0,-1.0,,69493.0,70656.0,72290.0,,,,2671.0,3308.0,,390.0,390.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0
6343,50000.0,,2.0,2.0,2.0,2.0,,2.0,41740.0,42755.0,43878.0,42877.0,45701.0,,2000.0,2100.0,0.0,3850.0,1900.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1
6344,50000.0,33.0,0.0,0.0,0.0,0.0,,,50094.0,50461.0,50994.0,,30242.0,30193.0,2479.0,2412.0,1162.0,1199.0,1223.0,1199.0,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
