,variance,skewness,curtosis,entropy,class
787,,,-3.1046,,1
788,,11.4038,,-5.5793,0
789,-0.24036999999999997,-1.7837,2.135,,1
790,,,,-2.3931,1
791,,,,,0
792,-0.83535,,-1.6411,,1
793,,,,0.62627,0
794,0.21084,9.4359,,-1.859,0
795,,9.2931,,-2.1978,0
796,,,,1.137,0
797,,,,-2.7254,1
798,,,7.1466,,0
799,3.7439999999999998,,,,0
800,1.2262,0.89599,5.7568,,0
801,3.0242,,2.5865,-0.54785,0
802,,,0.5558,,1
803,2.9939999999999998,,,0.3211,0
804,,,,,0
805,,,-3.3085,-4.0767,0
806,-1.2369,-1.6906,,,1
807,,,,-4.122,0
808,0.5623199999999999,1.0015,-2.2726,-0.0060486,1
809,2.6415,,-0.28562,,0
810,-3.0799,0.60836,2.7039,-0.23751,1
811,3.8213,0.23175,2.0133,,0
812,1.2999,,2.0107,-0.18967,0
813,,,,0.77757,1
814,,,,-0.1095,0
815,,2.8080000000000003,-3.1432,,1
816,0.5706,,,,0
817,0.90407,,,,1
818,,,1.7956,,1
819,,-4.4221,8.09,-1.7349,0
820,0.63655,,-5.2159,,1
821,-3.3924,,,,1
822,,2.9508,,,0
823,4.2586,,,-4.3457,0
824,-0.55355,,6.7156,,1
825,,5.8333,0.54723,-4.9379,1
826,,-6.5907,5.6429,0.54998,1
827,,8.5709,,-0.59182,0
828,-2.0662,,,,1
829,0.0040545,0.62905,,0.75817,1
830,-2.1333,,-0.084261,,1
831,,,-0.45613000000000004,0.41938000000000003,1
832,,,,,0
833,,,,,1
834,-1.3,,,,0
835,,,,,0
836,-3.0,,,-0.73018,1
837,,,-4.2931,-3.8142,0
838,,,,,1
839,-0.21661,8.0329,,,0
840,,6.1292,,0.55257,0
841,,0.39108000000000004,,,1
842,,10.7727,,,0
843,,,7.0858,-0.40303,0
844,,-2.1562,1.7082,,1
845,-5.0301,7.5032,-0.13396,-7.5034,1
846,1.5478,9.1814,-1.6326,,0
847,-3.8858,-12.8461,12.7957,,1
848,,1.6223,3.0312,,0
849,,,2.3757,0.78532,0
850,,,-2.378,,1
851,2.0421,,4.2171,,0
852,,-4.8152,,,0
853,5.1776,8.2316,-3.2511,,0
854,3.6575,,-2.2692,,0
855,-2.9498,-8.273,10.2646,1.1629,1
856,,7.2756,,,0
857,0.74307,11.17,-1.3824,-4.0728,0
858,4.4295,,1.7048,0.90946,0
859,,,9.8208,0.47498,1
860,0.88444,6.5906,0.55837,-0.44182,0
861,2.2279,,,-2.1112,1
862,-3.0201,,,,1
863,,-4.3062,,0.18274,0
864,-1.8969,-6.7893,,,1
865,,,7.5382,0.78403,0
866,-2.4835,,,,1
867,,,,-0.50648,0
868,-3.0061,,,-2.1603,1
869,5.1213,,-3.3917,,0
870,,3.3419,,,1
871,,,,,0
872,,,0.014275,-6.7844,1
873,0.066129,,,,1
874,4.8278,,,-1.2216,0
875,1.7875,,,-3.2362,1
876,-4.3773,-5.5167,,-0.4082,1
877,0.5415,,,-0.46121999999999996,0
